genes;p_value;beta_coef;std_err;fdr_bh_adj_pval
KRTAP5-5;0.6075666742425236;0.00045807466810736933;0.0008919749011900127;0.9869098145664693
TFE3;0.6077005668517786;0.00027977762985374993;0.0005449934499150942;0.9869098145664693
PLA2G4A;0.6077534615200406;0.00022680664417214742;0.00044187359972336013;0.9869098145664693
TMEM42;0.6078510090735079;0.00018034596759455916;0.0003514525823800499;0.9869098145664693
ASCC3;0.6078630461457645;-8,39E+10;0.0001634549401028585;0.9869098145664693
DHRS7B;0.6079806466702742;-0.00018388163837056366;0.00035847225604054725;0.9869098145664693
NLGN2;0.6079817544919686;-0.0001375747653982879;0.000268199093840257;0.9869098145664693
SRSF3;0.6080153071330636;-0.0011691149681697605;0.0022793780248362397;0.9869098145664693
ACCS;0.6080213288577855;0.00015951695828546762;0.00031100923480677965;0.9869098145664693
BFSP2;0.6080624367076884;-0.00013511664029901936;0.000263466269813961;0.9869098145664693
RDX;0.6080931318570031;-0.00013845083439822513;0.00026999077193969696;0.9869098145664693
OCIAD2;0.608131010077659;0.0002598478303579148;0.0005067786324320449;0.9869098145664693
C11orf88;0.6081528877260451;-0.00026287138419790973;0.000512706708469359;0.9869098145664693
IL17RC;0.6081610219506308;-0.00010289096414067179;0.00020068401137279267;0.9869098145664693
AKT1;0.6081732846235207;-0.0002498782982895148;0.0004873925916530617;0.9869098145664693
ANO4;0.6081744612358568;-0.00010731557364670236;0.00020932184788067322;0.9869098145664693
Sep 02;0.6082111399406737;-0.00015951319951109982;0.00031116650869610405;0.9869098145664693
PPP1R1C;0.6082594564187231;-0.00042263375114103783;0.000824553626880464;0.9869098145664693
PARD6A;0.6082707863001315;0.0002328256545712263;0.0004542545470546365;0.9869098145664693
CXXC4;0.6082855250827438;-0.0003258480293308816;0.0006357720025279824;0.9869098145664693
SLCO1A2;0.6082965084509444;-0.00013247137619639673;0.0002584768486382187;0.9869098145664693
GIMAP6;0.6083035000101729;0.00016591718617697506;0.00032374229674409205;0.9869098145664693
FGR;0.6083355496341494;-0.00016638636278761514;0.00032468678663534023;0.9869098145664693
BAALC;0.6084112894918366;0.00034197277522053253;0.0006674675600271071;0.9869431975546267
CD300E;0.6084871890774739;-0.0002548356536325693;0.0004974973490168329;0.9869431975546267
USP48;0.608609133771473;0.00015721501211570792;0.0003070240239246404;0.9869431975546267
CLEC6A;0.6086788268317541;0.0003573122671021429;0.000697928186850613;0.9869431975546267
IST1;0.6087450962483432;-0.00022177740401748382;0.00043327181185194856;0.9869431975546267
RHOB;0.6087862410659927;-0.0005586898724206655;0.0010916007297096311;0.9869431975546267
POM121L12;0.6087868220203818;-0.0001888289850171469;0.0003689456392361048;0.9869431975546267
GMIP;0.6088307360842564;6,58E+10;0.00012866712018596817;0.9869431975546267
PIK3AP1;0.6088796042035244;-0.00013892392289112214;0.0002715083898722649;0.9869431975546267
PCDHGA11;0.6089304544403453;-9,35E+10;0.00018276190222496827;0.9869431975546267
TTC39A;0.608941187152561;0.00012131207562364608;0.00023712914050755588;0.9869431975546267
LGALS1;0.6090158043831129;-0.00010569897847443839;0.00020665322160287307;0.9869649911208462
KRTAP27-1;0.6091001847007506;-0.00015161507845050997;0.0002964941567144288;0.9869649911208462
EDEM3;0.6091141990901019;-0.00012744056848264267;0.0002492289254934984;0.9869649911208462
VN1R2;0.6092133618989881;-0.00038162963704525723;0.0007465401172269442;0.9870279031123168
RAB40A;0.609379810159586;0.0003240698474119013;0.0006342371589179053;0.9870279031123168
NKAIN1;0.6094025603941957;-0.00012407585120192553;0.00024284431262996302;0.9870279031123168
DYRK1A;0.6095546144603281;0.00017324816141900583;0.00033922973302325546;0.9870279031123168
RIDA;0.6095552166893194;-0.00022921065155193898;0.0004488082206346725;0.9870279031123168
CD300LG;0.6095927549320963;0.00021725521763839065;0.0004254434143658131;0.9870279031123168
VPS52;0.6096655645038427;-0.00010307414215651368;0.00020188764484924175;0.9870279031123168
ENPP5;0.6097599204892908;-0.00014082142814006484;0.00027589470549145096;0.9870279031123168
ANOS1;0.6097697611138976;-0.00018182756669967717;0.0003562429700528729;0.9870279031123168
MTRNR2L6;0.6097977853389687;-0.0004763464381983588;0.0009333478745396182;0.9870279031123168
SIGLEC6;0.6098078306737722;0.00020192282090462704;0.00039565643106797286;0.9870279031123168
ZNF250;0.6098500082922865;0.00029696587578305296;0.0005819566232373584;0.9870279031123168
PPP1R18;0.6099254367096107;7,54E+10;0.00014785379409726975;0.9870279031123168
ZNF837;0.6099393775908315;8,30E+10;0.00016266766848167588;0.9870279031123168
HRASLS5;0.6099509034807575;-0.00012590527396655682;0.0002468030882097107;0.9870279031123168
MFN1;0.6101748684404587;0.00011981837721623523;0.0002350186548207953;0.9872308094195799
VAX2;0.610183144650311;9,59E+10;0.00018809174391651006;0.9872308094195799
IL24;0.6102359012741205;0.0001827719056672061;0.00035856058836082513;0.9872308094195799
MTG1;0.6102941958606452;0.0001091275503776707;0.0002141205778306032;0.9872390461503034
SLC25A43;0.6103928372445327;0.0002307450216753595;0.00045287287694334075;0.9873125425304698
KHK;0.6105647117758369;-0.00010437395562064398;0.0002049487210230052;0.9873159143427578
LLGL2;0.6105682623539649;-6,44E+10;0.0001264738450922215;0.9873159143427578
FPR3;0.610718590707745;-0.0004739595850762005;0.0009310685321317141;0.9873159143427578
OR8B8;0.6108351465615738;0.00011000845188112183;0.00021617639887496748;0.9873159143427578
DNAJC12;0.6109175340798707;-0.0002214477580680287;0.00043526507979201696;0.9873159143427578
DUSP7;0.6109583081437963;-0.00032210766774139427;0.0006331888427661318;0.9873159143427578
PTPN22;0.6109808661214662;-7,25E+09;0.00014249098504263348;0.9873159143427578
UBASH3A;0.6110154646706787;-0.00011696791531249802;0.0002299686039049341;0.9873159143427578
HCN2;0.6110756083105265;-0.0001356582423031267;0.0002667603264374883;0.9873159143427578
PAG1;0.6111152247879086;0.00015965068948527733;0.0003139743074592267;0.9873159143427578
HS2ST1;0.6111876898846074;-0.0002342626170990635;0.0004608022447124898;0.9873159143427578
SLC12A1;0.6112605359180379;-6,13E+09;0.00012051577362148718;0.9873159143427578
HIGD1C;0.6112624589524049;9,87E+10;0.0001942767356113472;0.9873159143427578
CASK;0.6112860529525187;0.0003760129617750012;0.0007398339659394918;0.9873159143427578
HIST1H2AD;0.611401691149994;0.00018612587394261824;0.0003663356091198953;0.9873159143427578
ILDR2;0.6114872901724113;-0.00017084222155560244;0.00033633490642597663;0.9873159143427578
CNTN4;0.6114989139794405;9,90E+10;0.0001949438993821656;0.9873159143427578
TVP23A;0.6115015468872572;0.00019495751286429628;0.0003838257342860282;0.9873159143427578
ASCL4;0.6116176803136296;-0.00024976083404929796;0.000491881005973659;0.9873159143427578
GALNT17;0.6116804995314928;-0.0001281923670646491;0.00025250762315974273;0.9873159143427578
C4orf45;0.6116865505208238;-0.00029554733803722485;0.0005821658943419454;0.9873159143427578
FCMR;0.6116950328197235;0.0002464389954936163;0.0004854443852859314;0.9873159143427578
COL19A1;0.6117574459874807;-7,87E+09;0.00015509899519944908;0.9873159143427578
NAV2;0.6118369609246825;-3,78E+09;7,45E+10;0.9873159143427578
PAPLN;0.6118433165005313;4,67E+10;9,21E+10;0.9873159143427578
NBPF1;0.6118594844849922;0.00019414620793321762;0.00038261286940505614;0.9873159143427578
CDH11;0.6118685198707849;0.00013433873977928136;0.00026475425903133845;0.9873159143427578
NLRC4;0.6118847281171436;0.00013704349704893665;0.0002700970828280704;0.9873159143427578
RXRA;0.611979655074004;-0.0001532884644346114;0.00030219464940830994;0.9873556896506698
BRD9;0.6120157977129772;0.0001301982955280783;0.0002567004943667733;0.9873556896506698
LCE1B;0.6121646126300722;-0.0008358368104343951;0.0016486351411233824;0.9874708854098958
SCN7A;0.6122906368986418;6,08E+10;0.0001199152104252688;0.9874708854098958
KRTAP4-7;0.6123637209331732;-7,03E+10;0.0001387474035406705;0.9874708854098958
SLC4A8;0.6124865989996207;-0.0001549500963932133;0.0003059061018046472;0.9874708854098958
KCNJ2;0.6125703062019581;0.0003484570065001214;0.0006880939863278576;0.9874708854098958
FAM126A;0.6125809701425853;-0.00010941257179495446;0.00021606221182389048;0.9874708854098958
PLEKHH3;0.6126990301494682;-7,91E+10;0.00015634792618942427;0.9874708854098958
PRR32;0.612718392138348;-0.00033644462045374777;0.0006646501726859432;0.9874708854098958
DMXL2;0.6127476158909376;-6,95E+10;0.00013731675297521886;0.9874708854098958
CD84;0.6128197123063657;-0.00022858661012880932;0.0004517042470529311;0.9874708854098958
TP53INP2;0.6129206541549507;0.0002406506035632796;0.0004756787592102465;0.9874708854098958
SLC18A2;0.6129363030955832;0.00014767907743690604;0.0002919207122525579;0.9874708854098958
FYTTD1;0.6129388426962742;-0.00015408361872395232;0.0003045828978922804;0.9874708854098958
DIRC1;0.6129400235267227;-0.0003405096817985599;0.0006731005627473555;0.9874708854098958
ZAP70;0.6129802921493754;-0.0001595940601097372;0.00031551241741228984;0.9874708854098958
OR2T10;0.6130927929100775;-0.000400307766050272;0.000791646590912576;0.9874708854098958
SDHA;0.6131030903489593;9,09E+10;0.00017979559752384785;0.9874708854098958
DNM1L;0.6133025980821327;0.00017518703391923232;0.00034665381612952967;0.9874708854098958
BBOX1;0.6133103609341022;-0.00010467080024311494;0.00020712335407793185;0.9874708854098958
POLD2;0.6133402918306994;-0.0001844372948275559;0.00036499666777721425;0.9874708854098958
DDR1;0.6133506791686645;-8,34E+10;0.00016496297345095374;0.9874708854098958
IFITM2;0.6133515988745495;0.00041539616018732505;0.0008220845229542635;0.9874708854098958
CYB5RL;0.6134263839344665;-0.00012011177894975735;0.0002377558050014216;0.9874708854098958
IGSF5;0.6134762002835843;0.00016947421391300908;0.00033551360914355386;0.9874708854098958
ADIPOR1;0.6135013786311415;0.0003855794325600926;0.000763398314730787;0.9874708854098958
GZMB;0.6135817505936254;0.0002179153551440524;0.0004315425028184868;0.9874708854098958
SEMA4F;0.6135872615256486;-7,94E+10;0.0001572859511552622;0.9874708854098958
UBE3D;0.6136206459900603;-9,40E+10;0.0001861859653305401;0.9874708854098958
PCID2;0.6136304580546189;0.00022587175947607165;0.00044736017743387597;0.9874708854098958
FBXO9;0.6138650131627417;-0.0002530764176177584;0.0005015732584100762;0.9874755058399558
OSGIN1;0.6138657571461773;-5,86E+10;0.00011611122130980956;0.9874755058399558
SIGLEC9;0.6138874158201572;-0.000211957728889414;0.00042010650052454066;0.9874755058399558
ASIC1;0.6138979655835696;-0.00019521692324119276;0.0003869372442869157;0.9874755058399558
TTC30A;0.613958662419879;0.000135625485567523;0.00026886777487158286;0.9874755058399558
AXIN1;0.6140120374414679;8,26E+10;0.00016380346523302356;0.9874755058399558
HAUS5;0.6140441873304839;9,54E+09;0.00018921976964903091;0.9874755058399558
MC4R;0.6140590570105222;-0.00017706740314147912;0.0003511228611029208;0.9874755058399558
GPR139;0.6142501381533607;-0.0002725468719328648;0.0005407492775675176;0.9875262187368304
SPATS2L;0.6143354749807425;0.00010134826149352974;0.00020112946529706377;0.9875262187368304
RASA4B;0.6143373229883788;-0.00010586880045764472;0.00021010174261882432;0.9875262187368304
SERPINH1;0.6143959751980856;-0.00017746217546908078;0.0003522405905238159;0.9875262187368304
ZMYM4;0.6144277304315284;-0.00012194828706452607;0.00024207406075903702;0.9875262187368304
YWHAB;0.6144334099636571;-0.00041189509284523553;0.0008176475428177973;0.9875262187368304
SMG6;0.6145419777605607;-8,48E+10;0.00016832843612637485;0.9875262187368304
PEX6;0.6147113991258903;-7,34E+10;0.00014580846119542146;0.9875262187368304
TRIM39;0.6147754195409427;-0.00048043378738558566;0.0009546248757767792;0.9875262187368304
BTBD9;0.614911945932292;-0.0001801981977263437;0.0003581931420497805;0.9875262187368304
OR2Z1;0.6149147958932719;0.0002754890610393579;0.0005476141757654802;0.9875262187368304
HIC1;0.614918331650546;-0.00013933842614813485;0.0002769781853197755;0.9875262187368304
ICAM1;0.6149715063525911;-9,25E+10;0.00018381886613026298;0.9875262187368304
MYCT1;0.6150133905157533;-7,77E+10;0.00015448929763365807;0.9875262187368304
LNP1;0.6150746693964337;-0.0004415888322692509;0.0008781824432409971;0.9875262187368304
CD164L2;0.6150849516463243;0.00022731268922326157;0.00045206718045891323;0.9875262187368304
ALPK2;0.6151176706644983;-6,63E+09;0.00013183259679483257;0.9875262187368304
CCDC183;0.6151820515231198;8,79E+10;0.00017494325077931593;0.9875262187368304
ANO6;0.6152011672901261;0.0001060512312435895;0.0002109782991293584;0.9875262187368304
SLC52A2;0.6152071322020674;-0.0001354135615989422;0.0002693962596750792;0.9875262187368304
PREX2;0.6152081854169951;4,74E+10;9,44E+10;0.9875262187368304
DOCK9;0.615463625041088;-6,65E+10;0.00013235555517073663;0.9877647419027316
SAP18;0.6154855455843238;0.00035809969729523947;0.0007129770278484877;0.9877647419027316
RASL12;0.6155950565990025;-0.000198996115950025;0.0003963244195157833;0.9877647419027316
ANGPTL7;0.6156552236397559;7,06E+10;0.0001406754544692527;0.9877647419027316
NAPB;0.6156874348186875;-0.00018650254370231406;0.00037153916413500186;0.9877647419027316
BLOC1S4;0.6157460522249654;-0.000188283531538653;0.00037514941682572674;0.9877647419027316
MSANTD1;0.6157773141264345;-0.0001671930859432459;0.0003331568214589076;0.9877647419027316
C10orf126;0.6157836332418465;0.0010163351823635359;0.002025233625902718;0.9877647419027316
OSBPL9;0.6158358643604602;0.00011304484245804024;0.00022529584384975052;0.9877647419027316
