genes;p_value;beta_coef;std_err;fdr_bh_adj_pval
FHDC1;0.010669431500276235;0.004634964529218879;0.0018152297920570593;0.7410136044878689
DSG2;0.010718721263698805;-0.004069127264673812;0.0015946289745795534;0.7410136044878689
CEBPD;0.010782442834914117;0.01072953980961866;0.004208150317929951;0.7410136044878689
CPNE3;0.010791929845803525;0.004035750681821803;0.0015830211477454116;0.7410136044878689
HIST1H4C;0.01090126273039275;0.016489257105179927;0.0064768378209092755;0.7410136044878689
LRRC61;0.010909821317885279;0.012293293255789107;0.0048292191702929855;0.7410136044878689
PLPP4;0.010919931589087283;0.008760889821984233;0.0034420095651738185;0.7410136044878689
RLBP1;0.01095651401803166;0.006633210783129281;0.002607275913908002;0.7410136044878689
TRPC4AP;0.011057292250981987;0.006370753127327607;0.0025072667692418306;0.7410136044878689
DMRTA1;0.011073932283568764;-0.005210572619297002;0.0020510918507915575;0.7410136044878689
MECOM;0.011089323569611101;-0.005277118981073173;0.0020776844720376275;0.7410136044878689
OR10Q1;0.011113876123087311;0.01598919524631403;0.0062971149457489665;0.7410136044878689
HEBP1;0.011153213994804033;0.009941404815477839;0.003917186946601866;0.7410136044878689
GDA;0.01121652777015138;0.011553295733637467;0.004555873996757025;0.7410136044878689
PRSS57;0.011238382716601244;0.004646107061215533;0.0018326173998571072;0.7410136044878689
GJA5;0.011258241180521546;0.013152741060308053;0.005189252771303359;0.7410136044878689
CHURC1;0.011288265470284333;0.017775857971349084;0.00701583018823727;0.7410136044878689
OR6F1;0.01132140764170464;0.024147534739782008;0.009534490216713256;0.7410136044878689
ATP2A2;0.011449590423156889;0.012322915708050254;0.0048732192107467575;0.7410136044878689
CMYA5;0.011452158552772663;0.002311304851585768;0.0009140568801831003;0.7410136044878689
SNRNP48;0.011514596891129743;0.008658201854155136;0.003426665730261346;0.7410136044878689
BOLA1;0.011539348818332093;0.006511252048963214;0.0025777346950843602;0.7410136044878689
BAG5;0.011703659194079303;0.011062937646640883;0.00438833487180163;0.7410136044878689
C18orf54;0.01171913923786856;0.011769011043970089;0.004669274534875255;0.7410136044878689
PGLYRP4;0.011753335889220876;0.005893074832855347;0.0023389888778750046;0.7410136044878689
SPESP1;0.011775795181086415;0.015311285168248517;0.006078742243347863;0.7410136044878689
ZNF17;0.011799771729478282;0.013592027162025459;0.005397713706360324;0.7410136044878689
FAM20A;0.011806239808992007;0.005965784416938572;0.002369334943168313;0.7410136044878689
MRPL10;0.011817830493695246;0.012886397668023445;0.0051185866293323974;0.7410136044878689
NABP2;0.011889226031667914;-0.028133452168501476;0.011184275741483861;0.7410136044878689
OR8D4;0.012023317419066454;0.011660516374564021;0.004642866475727859;0.7410136044878689
ZBTB20;0.01207068934800169;-0.008393854563604962;0.00334402860681133;0.7410136044878689
KLHDC9;0.01207248984500611;0.006934438548812059;0.002762669676342296;0.7410136044878689
UTS2;0.012107482529255576;0.029590488182227797;0.01179360825865845;0.7410136044878689
NBPF9;0.01217572306596013;-0.02749541587121597;0.010967275865920549;0.7410136044878689
DOK7;0.012177507343326692;0.005088225292309579;0.0020296155427590367;0.7410136044878689
FCGR3B;0.012197479360973448;0.015358766498281747;0.006127793960942822;0.7410136044878689
ACAD10;0.012239889217656048;-0.004174326253677505;0.0016662759654200328;0.7410136044878689
SPIN2A;0.012241213622120764;0.024937601548863354;0.009954555139079477;0.7410136044878689
NUDC;0.012258983176693793;-0.011528129290840461;0.004602724427662658;0.7410136044878689
HLA-DQB2;0.012260926402877572;-0.007195515873239594;0.0028729481853096376;0.7410136044878689
GLP1R;0.012276719094356259;0.007103726537203499;0.0028368153352729165;0.7410136044878689
CLDN16;0.012304357963390352;0.015959019792006035;0.0063751304337764;0.7410136044878689
CLDN12;0.012315757939490198;-0.01657647036904831;0.006622649761017646;0.7410136044878689
TRIP11;0.01234511905250516;0.002890168173037791;0.0011550721647278835;0.7410136044878689
PLPP3;0.012365350595535767;0.014377132182381288;0.005747234437994065;0.7410136044878689
FSTL1;0.012382177650626667;0.011182156573885091;0.004470909001150951;0.7410136044878689
PRSS23;0.012382713717948272;-0.005847463700758719;0.002337978205554338;0.7410136044878689
C1orf115;0.012485482796487897;0.011835781826873325;0.0047378215036843535;0.7410136044878689
CCL21;0.01254413903659615;0.021739538749693265;0.008708053469519788;0.7410136044878689
ALB;0.012554967027312666;0.00959614037469749;0.003844329436112596;0.7410136044878689
C2CD4C;0.012588275516651646;0.0049525658693349624;0.001984804952309274;0.7410136044878689
PCDH11X;0.01260464025685037;-0.012598702535113585;0.005050026323616859;0.7410136044878689
BIRC2;0.01260511693942616;0.007228685591958726;0.002897540346038927;0.7410136044878689
TMEM129;0.012619115058103392;-0.009332015419498275;0.0037412280435108014;0.7410136044878689
TMX1;0.012703033701231308;0.01248880785222612;0.005011522175492457;0.7417321660470684
HIST1H2BE;0.012721565704506504;0.017945637715760184;0.007202741448186372;0.7417321660470684
RAB28;0.01275718316317584;0.021153529349729482;0.008493661747940983;0.7417321660470684
TF;0.012791242354767293;0.004510216331119015;0.0018116520070657056;0.7417321660470684
SRP68;0.012926405035709397;-0.0033742681367413493;0.0013574058346358618;0.7472348032480486
